Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
Der Betriebswahlvorstand vermerkt die Aushändigung oder die Übersendung der Unterlagen für jeden Wahlgang gesondert in der Wählerliste.;Dieser legt den Stimmzettel in Gegenwart des Wählers ungeöffnet in einen dafür bestimmten Behälter und hält den Namen des Wählers in einer Liste fest.;0.7723419666290283;1.0
Zu Beginn der Flugausbildung muss sich der Bewerber mit dem für die Ausbildung und Prüfung vorgesehenen Luftfahrzeugmuster im Normalflug und in überzogenen Flugzuständen vertraut machen.;Der Fluglotse weist seinen Ausbildungserfolg nach.;0.7574247717857361;0.962962962962963
(5a) Die Absätze 4 und 5 sind auf Gebäudeteile, die selbständige unbewegliche Wirtschaftsgüter sind, sowie auf Eigentumswohnungen und auf im Teileigentum stehende Räume entsprechend anzuwenden.;(4) Für andere nicht unter Absatz 1 fallende wesentliche Bestandteile von Grundstücken, insbesondere für Gebäude, ist, soweit erforderlich, der bisherige Eigentümer oder der sonst Berechtigte gesondert abzufinden.;0.7434334754943848;0.9772727272727273
Sie sind zu dem in Satz 5 genannten Zweck verpflichtet, bei der Berechnung und dem Angebot von Kapazitäten, der Erbringung von Systemdienstleistungen und der Kosten- oder Entgeltwälzung eng zusammenzuarbeiten.;(1) Über die Notwendigkeit und die wirtschaftliche Angemessenheit von Aufwendungen nach § 6 entscheidet die Festsetzungsstelle.;0.7410911321640015;0.9428571428571428
Im Übrigen gilt § 12 des Berufsqualifikationsfeststellungsgesetzes entsprechend.;Die Anzeigepflicht nach § 14 Abs. 1 ist zu erfüllen und § 14 Abs. 2 bis 4 anzuwenden.;0.7002614736557007;0.9545454545454546
(1) Erzeugnisse dürfen nicht mit irreführenden Bezeichnungen, Hinweisen, sonstigen Angaben oder Aufmachungen in den Verkehr gebracht, eingeführt oder ausgeführt oder zum Gegenstand der Werbung gemacht werden.;(2) Absatz 1 findet keine Anwendung, wenn sich der Inhaber der Marke oder der geschäftlichen Bezeichnung der Benutzung der Marke oder der geschäftlichen Bezeichnung im Zusammenhang mit dem weiteren Vertrieb der Waren aus berechtigten Gründen widersetzt, insbesondere wenn der Zustand der Waren nach ihrem Inverkehrbringen verändert oder verschlechtert ist.;0.7180252075195312;0.9245283018867925
Die mündliche Prüfung soll bis zum Ende des Vorbereitungsdienstes abgeschlossen sein.;Sofern die Abschlussprüfung in zwei zeitlich auseinander fallenden Teilen durchgeführt wird, ist das Ergebnis der Prüfungsleistungen im ersten Teil der Abschlussprüfung dem Prüfling schriftlich mitzuteilen.;0.7151651382446289;0.96875
Im Fall einer Genehmigung nach Absatz 2 bedarf es keiner Deckungsvorsorge, die über die Probandenversicherung nach dem Arzneimittelgesetz oder nach dem Medizinproduktegesetz hinausgeht.;Außerhalb der Apotheken darf außer in den Fällen des Absatzes 4 und des § 47 Abs. 1 mit den nach Satz 1 den Apotheken vorbehaltenen Arzneimitteln kein Handel getrieben werden.;0.7312984466552734;0.9761904761904762
(3) Die Verpflichtungen des Eigentümers oder des Erbbauberechtigten zu Geldleistungen nach den §§ 57 bis 61 gelten als Beitrag und ruhen als öffentliche Last auf dem Grundstück oder dem Erbbaurecht.;(5) Erwirbt der Grundstückseigentümer selbständiges Gebäudeeigentum, ist § 78 entsprechend anzuwenden.;0.7149874567985535;1.0
(1) Bei entgeltlicher Einräumung oder Übertragung eines Nutzungsrechts kann der Urheber von seinem Vertragspartner einmal jährlich Auskunft und Rechenschaft über den Umfang der Werknutzung und die hieraus gezogenen Erträge und Vorteile auf Grundlage der im Rahmen eines ordnungsgemäßen Geschäftsbetriebes üblicherweise vorhandenen Informationen verlangen.;(2) Auskunftspflichtig ist, wer Marktordnungswaren erzeugt, gewinnt, be- oder verarbeitet, verbringt, ein- oder ausführt, besitzt oder besessen hat oder wer unmittelbar oder mittelbar am Geschäftsverkehr mit solchen Waren teilnimmt oder teilgenommen hat oder Direktzahlungen beantragt hat, erhält oder erhalten hat.;0.7250446677207947;0.9846153846153847
